893	2
895	1
897	4
901	2
903	3
907	2
908	3
913	2
914	4
915	3
916	3
920	3
924	2
926	3
927	3
928	3
930	3
931	3
937	3
938	3
941	3
942	3
943	3
945	1
947	1
951	3
959	3
962	3
968	3
976	3
977	3
980	3
985	2
986	3
987	3
991	3
993	3
996	3
999	3
1000	3
1001	3
1003	1
1004	3
1008	3
1011	3
1015	3
1024	3
1030	3
1033	3
1037	4
1038	3
1044	3
1048	3
1051	3
1062	3
1065	3
1069	2
1071	3
1074	3
1075	3
1088	3
1090	3
1091	3
1103	4
1106	2
1111	3
1112	3
1113	4
1117	3
1118	3
1121	3
1123	3
1125	3
1130	3
1131	3
1135	3
1142	2
1144	3
1147	3
1148	3
1152	3
1155	3
1157	2
1158	3
1162	3
1168	3
1169	3
1170	3
1173	1
1174	3
1176	3
1179	3
1183	3
1184	3
1186	3
1190	3
1193	3
1194	3
1196	3
1197	3
1198	3
1204	3
1205	3
1206	3
1212	3
1215	3
1218	3
1222	1
1228	3
1235	1
1237	3
1238	3
1241	3
1243	3
1247	3
1248	3
1252	3
1256	3
1257	3
1258	3
1261	3
1265	3
1276	3
1277	3
1282	3
1286	3
1288	3
1290	3
1291	3
1294	3
1295	3
1297	3
1300	3
1301	3
1302	3
1304	3
1308	3
1309	3
1310	3
1313	3
1314	2
1317	3
1318	3
1319	3
1321	3
1323	3
1324	3
1329	3
1340	3
1342	3
1343	3
1344	3
1346	3
1351	3
1352	3
1353	3
1356	3
1357	3
1362	1
1366	3
1370	3
1372	4
1374	3
1379	3
1384	3
1391	3
1392	3
1397	3
1398	3
1400	3
1403	3
1409	3
1413	3
1414	3
1417	2
1418	4
1422	3
1424	3
1426	3
1427	4
1432	3
1433	3
1438	3
1442	3
1443	3
1445	3
1446	3
1453	3
1454	3
1460	3
1464	3
1465	3
1466	3
1472	3
1475	3
1476	3
1477	3
1478	3
1481	4
1482	3
1487	3
1488	3
1490	3
1491	4
1493	3
1494	4
1497	3
1498	3
1500	3
1501	3
1502	1
1505	4
1510	3
1515	2
1516	3
1519	3
1520	2
1522	3
1526	4
1528	3
1529	3
1533	3
1540	3
1541	3
1547	3
1549	4
1551	3
1553	1
1554	3
1558	2
1560	3
1561	3
1565	3
1570	3
1574	4
1578	3
1579	3
1586	3
1587	3
1589	3
1594	3
1595	3
1596	4
1597	3
1598	3
1601	3
1602	3
1610	4
1611	2
1612	2
1614	3
1616	3
1620	3
1631	3
1634	3
1636	3
1637	3
1638	3
1644	3
1651	3
1652	3
1655	3
1657	2
1660	3
1666	3
1671	3
1673	3
1677	3
1679	3
1681	3
1683	3
1686	3
1690	2
1691	3
1693	4
1694	2
1698	3
1700	3
1702	3
1705	3
1706	3
1712	4
1714	3
1718	3
1720	3
1722	3
1723	3
1725	3
1729	3
1730	3
1743	4
1748	3
1749	3
1750	3
1751	1
1756	3
1757	3
1759	2
1761	3
1764	3
1769	3
1770	3
1774	2
1776	3
1777	3
1779	3
1783	3
1786	3
1792	3
1794	3
1796	3
1798	3
1800	3
1804	3
1807	3
1808	3
1810	3
1811	3
1819	3
1821	3
1824	3
1826	3
1829	3
1831	3
1834	3
1837	1
1841	1
1842	4
1843	3
1847	3
1852	4
1858	3
1860	3
1861	3
1862	3
1863	3
1864	3
1868	4
1869	3
1873	3
1877	3
1878	3
1879	3
1880	3
1881	3
1890	3
1900	3
1902	3
1903	3
1905	2
1911	3
1918	3
1921	3
1926	3
1927	3
1931	3
1935	3
1938	3
1940	3
1946	4
1949	4
1951	3
1954	3
1958	3
1963	2
1965	3
1968	3
1969	3
1972	4
1981	3
1983	2
1988	3
1991	3
1993	3
1995	3
1999	4
2000	2
2007	3
2010	3
2011	2
2015	3
2016	3
2018	3
2020	3
2021	3
2025	3
2027	4
2029	4
2031	3
2035	2
2040	3
2041	3
2055	3
2056	3
2061	2
2064	3
2065	3
2066	3
2067	3
2068	3
2070	3
2090	3
2091	3
2092	3
2095	3
2096	3
2098	3
2100	3
2103	3
2105	3
2109	3
2112	4
2113	4
2115	3
2119	3
2120	4
2121	3
2127	3
2129	3
2131	3
2132	3
2135	3
2137	3
2139	3
2144	3
2149	3
2151	3
2152	3
2155	4
2156	4
2158	3
2160	4
2164	3
2169	2
2171	2
2174	3
2175	3
2176	3
2177	3
2185	1
2187	3
2193	4
2196	3
2199	3
2200	3
2201	3
2203	3
2207	3
2216	3
2221	3
2225	2
2226	2
2231	1
2232	3
2235	2
2241	1
2242	3
2244	3
2246	2
2251	3
2261	3
2263	3
2268	1
2271	2
2278	3
2285	3
2286	3
2287	3
2289	3
2293	3
2303	1
2304	3
2316	3
2317	3
2318	1
2321	3
2324	3
2327	3
2329	2
2330	3
2332	3
2334	3
2337	3
2338	3
2339	3
2342	2
2343	3
2348	3
2353	3
2358	3
2361	3
2369	3
2370	3
2372	3
2375	4
2378	3
2379	1
2380	1
2386	3
2387	3
2389	3
2392	3
2393	2
2394	1
2395	1
2397	3
2398	3
2399	3
2405	3
2406	3
2408	3
2409	3
2410	3
2412	3
2413	3
2414	2
2422	4
2427	3
2431	3
2436	3
2441	3
2446	2
2448	3
2456	4
2458	3
2461	3
2463	3
2466	3
2468	3
2473	3
2475	3
2477	3
2482	3
2484	4
2486	3
2492	3
2496	3
2502	3
2503	3
2512	1
2514	3
2519	4
2528	3
2534	3
2537	3
2542	3
2544	2
2547	3
2548	3
2550	3
2558	3
2562	4
2564	4
2566	3
2568	3
2570	4
2573	3
2576	3
2578	3
2579	3
2580	3
2584	3
2585	3
2589	3
2593	3
2595	3
2602	3
2603	3
2605	3
2610	3
2612	3
2615	3
2618	4
2621	3
2622	3
2625	3
2626	3
2628	2
2631	3
2639	3
2640	3
2642	3
2643	4
2644	3
2645	3
2648	3
2652	3
2655	3
2658	3
2659	3
2662	3
2665	3
2667	3
2670	3
2673	3
2674	3
2677	3
2680	3
2684	3
2687	4
2689	3
2700	3
2705	1
2709	3
2714	4
2719	4
2725	3
2732	3
2736	3
2737	3
2740	3
2741	3
2743	3
2746	3
2751	3
2752	3
2755	3
2769	4
2772	3
2773	3
2774	3
2776	3
2778	3
2781	2
2784	2
2785	3
2790	4
2795	2
2797	3
2798	4
2802	3
2806	4
2809	3
2811	3
2813	3
2819	3
2820	4
2822	3
2823	3
2830	3
2835	3
2842	3
2844	2
2846	3
2847	3
2849	3
2850	3
2851	3
2852	3
2853	3
2856	3
2860	3
2862	3
2865	3
2866	3
2870	1
2871	3
2877	3
2882	3
2884	3
2886	3
2887	3
2899	3
2905	4
2909	3
2911	3
2912	3
2928	3
2933	3
2939	3
2942	3
2945	3
2947	3
2948	3
2950	3
2951	3
2954	3
2961	3
2964	3
2967	3
2973	3
2981	2
2983	3
2986	2
2991	3
2993	3
2994	3
2995	3
2997	3
2998	3
3002	3
3004	3
3005	4
3009	3
3014	3
3015	3
3019	3
3020	4
3021	2
3022	3
3025	3
3026	2
3029	3
3032	3
3039	3
3040	1
3041	2
3051	3
3052	3
3055	3
3056	3
3063	3
3065	3
3066	4
3077	3
3081	3
3083	3
3084	1
3086	3
3090	3
3091	3
3093	2
3094	2
3096	3
3101	1
3105	3
3109	3
3112	3
3114	3
3116	3
3117	3
3119	2
3124	3
3126	3
3129	3
3133	3
3135	3
3138	2
3144	3
3149	1
3150	3
3152	3
3156	3
3158	3
3167	3
3170	3
3172	3
3174	1
3176	3
3181	3
3184	3
3186	3
3190	3
3194	2
3195	3
3198	3
3199	4
3200	4
3202	3
3218	3
3227	1
3229	4
3230	2
3235	3
3240	3
3244	3
3246	3
3248	3
3253	3
3261	3
3263	3
3268	3
3269	3
3273	3
3279	3
3285	3
3288	3
3297	3
3298	3
3300	3
3302	3
3305	3
3311	3
3322	3
3325	3
3327	3
3333	3
3336	3
3337	3
3342	2
3344	4
3345	4
3347	3
3351	4
3358	3
3372	3
3377	3
3378	3
3379	3
3383	4
3386	3
3389	1
3394	2
3396	3
3397	3
3399	3
3401	3
3404	3
3411	3
3413	3
3414	3
3416	3
3420	4
3421	3
3422	3
3432	4
3442	3
3447	4
3449	3
3456	3
3461	3
3463	3
3471	3
3474	2
3476	3
3481	3
3484	4
3488	3
3494	3
3500	3
3504	3
3507	4
3508	3
3510	3
3513	3
3516	3
3519	3
3523	4
3526	3
3527	3
3547	3
3549	3
3553	3
3557	3
3558	3
3559	3
3560	3
3561	3
3571	3
3577	3
3579	4
3590	3
3598	3
3600	3
3603	3
3605	3
3606	4
3611	3
3614	3
3618	3
3621	3
3623	3
3644	4
3651	3
3658	3
3666	2
3671	3
3683	4
3684	4
3685	4
3687	2
3694	4
3696	4
3699	3
3700	3
3716	4
3720	3
3727	3
3730	3
3737	3
3757	4
3758	3
3762	1
3764	3
3766	2
3778	3
3781	3
3788	3
3790	1
3791	1
3797	1
3799	1
3803	3
3805	1
3807	3
3809	1
3810	1
3811	1
3813	1
3814	3
3818	3
3819	3
3824	2
3825	2
3835	3
3836	2
3840	2
3842	3
3865	3
3871	3
3877	2
3882	4
3887	4
3889	3
3892	2
3895	4
3897	4
3909	1
3910	2
3919	3
3928	4
3931	3
3932	2
3933	4
3935	4
3937	3
3938	4
3942	2
3944	4
3946	4
3949	4
3951	4
3954	4
3955	4
3958	4
3961	4
3962	4
3964	3
3965	1
3969	1
3971	4
3977	4
3980	4
3981	4
3982	4
3983	4
3986	2
3987	4
3991	4
3992	4
3994	4
3997	3
3999	1
4002	4
4003	4
4006	4
4010	4
4013	4
4015	4
4017	4
4023	4
4026	4
4027	4
4028	4
4029	3
4030	4
4036	3
4044	3
4045	3
4047	3
4050	4
4051	4
4052	4
4054	4
4055	4
4058	3
4060	4
4062	4
4067	4
4068	4
4073	4
4074	4
4077	3
4079	2
4082	4
4083	4
4084	4
4086	4
4087	4
4091	3
4094	4
4101	4
4102	3
4109	3
4114	2
4116	4
4120	4
4121	4
4123	4
4125	4
4130	3
4133	2
4136	3
4139	4
4146	4
4148	4
4151	4
4153	4
4154	4
4164	1
4165	3
4172	4
4175	4
4186	4
4187	4
4189	4
4193	4
4194	4
4195	4
4196	4
4198	4
4200	4
4202	2
4204	1
4205	1
4207	4
4208	1
4209	1
4215	4
4216	4
4218	4
4220	2
4222	1
4223	1
4226	1
4227	1
4230	1
4232	4
4233	4
4234	1
4237	1
4238	4
4239	1
4240	1
4243	1
4246	1
4248	1
4249	3
4252	2
4254	1
4261	4
4262	1
4264	4
4265	1
4266	1
4267	1
4269	2
4270	1
4271	1
4272	1
4273	1
4279	1
4280	3
4283	1
4289	1
4291	4
4296	4
4297	1
4300	1
4301	1
4302	1
4308	3
4317	2
4319	2
4320	2
4321	1
4326	2
4331	1
4336	1
4339	1
4340	1
4341	3
4343	1
4344	1
4345	3
4348	3
4349	3
4351	2
4356	2
4361	1
4362	1
4364	2
4375	1
4378	1
4383	4
4388	2
4400	2
4403	3
4405	2
4406	2
4411	2
4415	1
4418	1
4420	1
4423	1
4425	1
4426	1
4429	1
4431	1
4433	1
4435	1
4445	1
4448	1
4450	1
4452	1
4455	2
4462	1
4464	1
4466	4
4470	1
4472	1
4475	2
4480	1
4484	1
4489	1
4492	4
4493	1
4495	2
4497	1
4499	3
4503	1
4505	4
4507	2
4513	1
4514	2
4516	1
4522	1
4525	1
4527	4
4536	1
4537	2
4539	1
4540	1
4542	1
4546	1
4547	1
4549	1
4550	1
4564	2
4565	1
4566	1
4567	1
4568	1
4570	1
4571	1
4576	2
4580	1
4583	1
4585	1
4593	1
4597	1
4598	1
4605	1
4607	2
4608	1
4610	2
4611	1
4616	1
4620	1
4621	1
4623	1
4630	1
4634	3
4638	1
4640	3
4641	1
4642	1
4644	1
4645	1
4651	2
4654	1
4655	4
4664	1
4670	4
4672	1
4675	1
4676	1
4679	2
4681	1
4682	1
4684	4
4689	2
4694	1
4699	4
4700	4
4702	1
4703	1
4704	1
4705	1
4707	1
4708	1
4710	2
4713	1
4715	1
4719	2
4722	1
4725	4
4726	1
4727	1
4730	4
4731	4
4747	2
4748	4
4749	4
4756	2
4761	4
4763	1
4765	2
4767	4
4771	4
4774	4
4776	1
4780	2
4781	2
4782	2
4787	1
4788	1
4789	1
4793	1
4794	1
4795	2
4797	2
4799	2
4804	1
4812	4
4813	1
4814	1
4815	2
4817	1
4821	4
4823	1
4827	2
4828	4
4830	1
4832	2
4834	1
4837	3
4841	2
4844	1
4845	2
4850	3
4852	3
4854	2
4862	4
4863	2
4865	4
4872	1
4876	1
4881	2
4885	4
4887	2
4890	3
4898	1
4906	1
4910	1
4911	1
4918	1
4919	1
4926	2
4927	3
4933	1
4935	1
4937	1
4942	2
4943	1
4944	4
4946	2
4952	3
4957	1
4964	3
4967	4
4971	1
4975	4
4980	2
4983	3
4985	3
4991	1
4995	1
4996	4
4997	2
5003	3
5004	3
5007	1
5008	1
5013	2
5015	1
5016	3
5018	3
5019	1
5021	1
5023	2
5024	1
5027	3
5032	2
5038	2
5044	4
5049	4
5065	4
5066	3
5068	4
5069	4
5071	4
5076	4
5077	4
5081	4
5082	3
5083	4
5089	4
5092	2
5096	3
5097	2
5098	4
5109	3
5115	2
5117	2
5124	4
5129	4
5132	4
5137	2
5141	1
5142	3
5155	2
5158	2
5160	4
5166	4
5171	4
5175	1
5177	2
5184	3
5186	4
5188	2
5189	3
5194	2
5195	2
5197	3
5198	3
5201	2
5207	3
5209	3
5210	3
5211	3
5215	3
5220	4
5221	3
5223	3
5224	2
5229	2
5236	2
5238	1
5240	3
5245	2
5247	2
5252	3
5255	2
5261	2
5263	1
5264	2
5269	1
5274	3
5277	3
5283	3
5284	3
5285	3
5288	3
5290	4
5297	3
5301	4
5305	1
5306	3
5310	4
5312	4
5315	4
5316	1
5321	4
5323	2
5324	2
5336	2
5337	4
5338	3
5344	1
5346	2
5350	4
5359	1
5360	2
5369	4
5370	1
5371	1
5373	3
5375	3
5376	3
5377	2
5380	3
5383	1
5385	3
5388	3
5389	3
5396	3
5399	2
5401	3
5402	3
5403	3
5407	3
5414	4
5416	4
5419	4
5420	4
5423	4
5426	4
5427	2
5430	4
5431	4
5433	4
5437	4
5443	4
5444	4
5448	4
5449	4
5450	2
5453	4
5455	4
5457	4
5460	4
5478	4
5480	2
5486	2
5491	1
5493	3
5495	1
5499	3
5506	1
5507	1
5510	1
5513	2
5518	3
5520	4
5522	1
5523	1
5531	4
5541	3
5543	3
5548	3
5549	3
5552	2
5560	3
5565	3
5568	2
5569	3
5571	4
5572	3
5576	3
5578	3
5580	2
5583	2
5585	2
5587	2
5590	2
5593	2
5600	3
5602	2
5605	4
5615	2
5619	1
5625	3
5631	1
5635	1
5643	1
5649	2
5652	3
5653	4
5658	3
5666	2
5669	2
5681	2
5684	4
5686	4
5687	4
5691	4
5692	4
5697	4
5703	4
5706	4
5713	4
5715	4
5718	3
5720	4
5721	3
5722	4
5723	4
5726	4
5727	4
5728	4
5729	4
5731	4
5736	3
5737	3
5747	1
5748	1
5749	1
5751	2
5757	1
5762	4
5765	1
5766	4
5767	1
5768	1
5769	1
5771	1
5779	1
5782	1
5784	1
5790	2
5791	4
5792	1
5795	2
5796	2
5799	2
5800	2
5803	2
5804	2
5807	2
5812	2
5813	4
5815	2
5819	2
5831	4
5841	1
5844	2
5848	2
5853	1
5856	1
5858	2
5861	4
5862	1
5863	1
5868	2
5880	1
5891	2
5893	1
5895	1
5906	4
5907	4
5908	1
5911	4
5913	1
5914	1
5922	1
5923	4
5926	2
5927	2
5937	4
5939	1
5940	1
5943	2
5952	4
5953	4
5954	2
5962	2
5965	4
5975	2
5976	1
5981	4
5984	1
5985	1
5987	4
5989	4
6000	2
6004	4
6007	4
6009	1
6012	1
6013	4
6018	1
6025	1
6028	1
6029	1
6032	1
6036	1
6043	1
6046	2
6047	2
6051	1
6054	4
6055	4
6060	1
6063	3
6066	1
6083	1
6087	1
6088	1
6102	2
6104	1
6107	4
6112	1
6117	1
6120	1
6121	1
6128	1
6130	4
6136	1
6141	4
6143	4
6144	1
6147	4
6152	4
6158	4
6163	2
6167	4
6168	1
6169	1
6172	1
6173	3
6174	2
6176	3
6186	2
6191	2
6203	3
6210	2
6214	4
6232	2
6233	2
6235	1
6236	1
6238	2
6249	2
6253	2
6255	2
6257	1
6265	3
6274	2
6276	2
6277	2
6281	2
6283	2
6286	3
6288	4
6289	3
6296	3
6297	2
6298	2
6299	1
6306	2
6319	4
6322	4
6331	1
6333	1
6339	1
6342	4
6345	1
6346	1
6350	4
6351	3
6360	2
6364	4
6373	3
6377	1
6379	1
6380	1
6381	1
6383	1
6384	1
6386	1
6393	1
6396	1
6397	1
6398	1
6400	4
6401	1
6403	1
6404	1
6408	1
6410	1
6412	1
6415	1
6420	2
6422	4
6436	1
6439	1
6446	1
6447	4
6450	1
6454	1
6461	1
6463	1
6469	1
6470	1
6472	1
6479	4
6480	4
6482	1
6484	1
6491	1
6493	1
6495	1
6501	1
6502	1
6503	1
6507	1
6509	1
6511	1
6512	1
6513	1
6514	1
6515	1
6516	1
6518	1
6519	1
6523	2
6524	1
6530	1
6531	1
6532	2
6536	2
6537	1
6539	2
6541	1
6544	2
6545	2
6547	2
6550	3
6553	1
6554	2
6555	2
6556	2
6560	2
6561	2
6564	2
6567	4
6569	2
6571	2
6572	2
6580	1
6582	3
6586	2
6591	3
6596	1
6597	3
6598	1
6599	2
6600	4
6602	1
6605	1
6606	1
6607	1
6610	3
6614	1
6616	4
6623	1
6624	3
6625	1
6628	1
6630	1
6631	1
6633	1
6650	3
6653	2
6654	4
6655	3
6658	1
6660	1
6664	1
6667	1
6689	1
6690	1
6693	1
6694	1
6695	4
6697	1
6699	2
6700	1
6701	2
6706	1
6709	2
6710	1
6712	1
6713	1
6714	1
6717	1
6718	1
6719	1
6730	4
6740	1
6749	2
6754	1
6759	1
6760	1
6762	1
6764	4
6765	1
6766	1
6767	1
6769	2
6770	4
6771	1
6772	1
6782	1
6786	1
6788	1
6790	1
6791	1
6792	1
6795	4
6796	1
6797	1
6798	1
6801	2
6802	2
6813	1
6814	1
6815	2
6817	1
6819	1
6824	1
6825	1
6827	1
6828	1
6831	1
6835	1
6836	1
6848	4
6849	1
6850	4
6852	1
6853	1
6859	1
6864	1
6865	1
6868	1
6869	1
6877	1
6879	4
6880	4
6884	1
6888	1
6892	1
6893	2
6899	4
6906	4
6909	1
6910	1
6915	1
6920	1
6921	3
6922	1
6924	3
6927	3
6928	1
6932	1
6933	2
6937	3
6941	3
6942	4
6944	3
6949	2
6956	2
6958	3
6960	4
6961	2
6967	3
6968	1
6970	1
6973	1
6983	1
6988	1
6992	1
7003	1
7004	1
7010	1
7017	1
7022	1
7031	1
7035	4
7045	1
7051	1
7055	2
7057	2
7065	1
7068	1
7070	4
7074	1
7077	4
7079	1
7083	1
7084	1
7097	4
7098	1
7100	1
7101	1
7102	1
7103	2
7106	1
7110	1
7113	4
7114	4
7119	1
7120	1
7125	1
7132	1
7134	2
7137	1
7143	4
7150	1
7156	1
7157	2
7168	1
7170	2
7173	2
7174	2
7175	2
7181	2
7185	3
7188	1
7198	4
7204	2
7205	2
7217	1
7221	4
7223	2
7226	1
7234	3
7240	2
7242	1
7243	1
7246	1
7263	1
7265	1
7275	4
7278	2
7279	4
7297	3
7299	1
7300	3
7308	3
7309	2
7313	4
7314	4
7317	3
7319	4
7329	1
7330	4
7333	4
7334	4
7335	1
7338	2
7343	3
7344	4
7356	4
7357	4
7363	4
7364	4
7367	4
7375	1
7387	1
7388	1
7389	4
7393	4
7400	4
7404	4
7406	4
7412	1
7413	1
7423	2
7429	4
7435	4
7437	4
7439	4
7440	4
7444	4
7447	1
7457	4
7461	4
7472	1
7476	1
7479	1
7480	4
7481	1
7483	1
7489	1
7496	1
7500	1
7501	1
7506	1
7508	1
7511	1
7515	1
7521	1
7525	1
7527	1
7529	1
7533	1
7537	1
7539	1
7540	1
7541	1
7543	1
7546	1
7547	1
7549	4
7553	1
7558	1
7564	1
7567	1
7574	1
7580	1
7587	1
7591	1
7606	2
7607	2
7608	2
7610	4
7612	4
7614	4
7616	1
7619	1
7625	4
7626	3
7630	1
7640	4
7641	2
7643	4
7646	4
7647	2
7648	4
7654	4
7655	1
7658	1
7665	4
7669	4
7672	2
7674	4
7677	4
7678	4
7680	4
7682	4
7684	4
7687	2
7689	4
7694	1
7696	2
7699	4
7700	4
7701	1
7702	1
7704	4
7706	4
7709	2
7715	4
7716	1
7720	1
7722	4
7725	1
7728	2
7732	2
7734	4
7736	1
7738	2
7740	1
7741	1
7745	1
7748	1
7753	4
7759	1
7772	1
7776	2
7777	1
7781	4
7782	4
7786	4
7787	4
7788	4
7796	2
7798	4
7799	4
7804	4
7812	4
7821	2
7823	4
7824	1
7828	1
7829	1
7837	4
7838	4
7840	1
7842	2
7843	3
7844	2
7845	2
7846	1
7854	1
7855	1
7856	2
7860	4
7867	4
7868	4
7870	4
7877	4
7884	4
7886	4
7893	1
7896	4
7905	4
7910	1
7914	4
7915	2
7932	2
7934	1
7937	1
7945	4
7948	4
7951	4
7955	2
7963	2
7966	1
7967	4
7972	1
7975	4
7976	1
7979	4
7984	2
7990	4
7995	1
7997	1
8003	1
8009	4
8013	4
8014	2
8027	1
8030	4
8038	4
8046	4
8047	4
8049	4
8054	2
8057	4
8065	4
8070	4
8076	4
8082	2
8086	4
8088	1
8090	1
8092	2
8093	4
8096	4
8099	1
8104	1
8106	4
8109	4
8113	1
8114	1
8115	4
8118	4
8121	4
8123	1
8128	4
8134	2
8135	1
8147	4
8154	4
8157	1
8161	4
8162	4
8163	4
8166	4
8169	2
8172	4
8176	2
8180	4
8181	1
8182	4
8189	1
8190	4
8191	4
8192	1
8194	4
8201	4
8203	4
8205	2
8207	4
8209	4
8210	4
8214	4
8215	4
8218	4
8224	2
8236	4
8237	4
8246	1
8257	4
8264	4
8266	2
8269	1
8271	1
8277	1
8279	4
8282	4
8287	4
8289	4
8296	4
8299	4
8301	4
8304	4
8310	3
8328	4
8330	4
8331	4
8336	4
8337	4
8341	4
8345	4
8348	2
8350	2
8351	2
8353	2
8354	2
8356	2
8358	1
8363	2
8367	2
8368	4
8370	4
8372	4
8376	1
8383	3
8384	4
8385	4
8387	2
8388	4
8389	4
8394	1
8395	3
8400	4
8406	4
8423	1
8424	2
8427	4
8430	4
8431	4
8433	4
8434	4
8435	4
8436	4
8439	4
8440	4
8443	4
8444	4
8446	4
8448	4
8453	4
8455	4
8457	4
8458	4
8461	4
8463	4
8467	4
8468	4
8472	3
8476	4
8477	1
8479	1
8481	4
8486	1
8488	1
8489	1
8490	1
8497	1
8498	1
8503	4
8508	1
8509	1
8522	1
8523	2
8525	2
8528	1
8530	4
8535	3
8538	4
8540	4
8542	3
8545	3
8549	4
8551	2
8553	4
8554	3
8555	3
8559	4
8563	4
8564	4
8565	4
8567	4
8574	2
8580	3
8581	4
8584	2
8592	3
8593	3
8597	3
8606	2
8609	1
8612	1
8616	1
8619	1
8620	1
8621	1
8626	4
8628	1
8632	1
8635	1
8640	1
8642	1
8643	1
8645	1
8647	2
8648	1
8651	1
8653	4
8654	1
8656	1
8657	2
8660	4
8667	1
8669	1
8671	1
8673	3
8681	2
8690	1
8691	2
8696	1
8699	4
8701	2
8702	2
8704	2
8707	4
8711	1
8716	4
8718	1
8719	2
8723	2
8724	2
8726	4
8728	2
8731	1
8733	1
8743	1
8747	1
8760	4
8761	4
8763	3
8765	2
8770	3
8772	3
8783	2
8795	4
8796	4
8798	1
8799	1
8802	1
8804	4
8816	4
8822	2
8826	2
8829	2
8830	2
8834	1
8838	2
8843	4
8844	2
8845	1
8846	1
8848	2
8852	4
8853	4
8855	1
8858	1
8862	4
8867	1
8870	1
8871	2
8872	1
8878	4
8880	2
8881	4
8885	4
8896	2
8909	3
8915	4
8964	3
8972	2
8984	3
8988	2
9014	2
9023	3
9069	1
9073	2
9082	4
9084	1
9087	3
9089	2
9092	3
9096	1
9097	2
9111	1
9112	3
9114	4
9116	2
9117	2
9119	1
9120	1
9121	1
9123	1
9124	1
9128	1
9129	1
9133	1
9134	4
9135	2
9136	2
9137	1
9143	1
9144	1
9151	4
9154	1
9155	1
9160	1
9162	2
9163	2
9167	1
9174	1
9175	1
9186	1
9188	1
9189	1
9193	1
9194	1
9208	4
9209	1
9212	2
9219	2
9226	1
9231	2
9236	2
9240	2
9245	1
9246	1
9251	1
9253	2
9256	2
9259	1
9261	2
9262	2
9270	2
9272	2
9274	4
9276	4
9278	1
9279	1
9283	1
9284	1
9285	1
9287	1
9288	1
9290	1
9293	1
9298	2
9305	1
9306	1
9307	1
9320	1
9322	1
9323	1
9324	1
9329	1
9330	4
9332	1
9337	1
9338	1
9341	1
9345	1
9348	1
9349	1
9352	1
9354	1
9355	1
9357	1
9362	1
9370	3
9372	4
9375	2
9378	2
9381	1
9382	3
9384	4
9387	1
9392	1
9396	2
9400	1
9404	1
9405	1
9406	4
9407	1
9408	4
9414	4
9415	1
9416	1
9417	1
9419	1
9421	1
9422	1
9427	4
9430	4
9433	1
9434	4
9435	4
9437	1
9441	4
9451	3
9454	4
9458	1
9459	1
9465	1
9466	1
9467	4
9469	4
9475	1
9479	1
9484	2
9489	4
9490	4
9491	4
9492	1
9497	2
9503	1
9505	4
9512	1
9517	4
9519	4
9520	1
9525	4
9538	1
9539	4
9540	4
9541	1
9542	4
9547	4
9550	2
9551	2
9558	1
9559	4
9562	2
9567	2
9573	2
9576	2
9581	2
9582	2
9585	2
9587	2
9589	1
9591	1
9596	2
9600	1
9605	1
9611	2
9612	2
9613	2
9622	2
9640	1
9642	3
9645	4
9658	4
9664	3
9673	2
9674	2
9675	2
9680	2
9692	1
9701	1
9704	3
9705	2
9713	3
9715	4
9717	4
9718	4
9725	2
9732	1
9741	1
9749	1
9752	2
9753	2
9758	4
9760	1
9772	3
9776	4
9778	4
9784	3
9786	3
9790	2
